verb	intrans	trans	xtrans	ditrans	total	percent_intrans	percent_trans	percent_ditrans
belated	2328.0	22.0	0.0	0.0	2350.0	0.9906382978723405	0.009361702127659575	0.0
belaying	1931.0	164.0	0.0	0.0	2095.0	0.9217183770883055	0.0782816229116945	0.0
belching	5460.0	1915.0	0.0	0.0	7375.0	0.7403389830508474	0.25966101694915256	0.0
belie	1004.0	4638.0	0.0	0.0	5642.0	0.17795108117688763	0.8220489188231124	0.0
belied	3751.0	3201.0	0.0	19.0	6971.0	0.5380863577678956	0.45918806484005165	0.0027255773920527903
believe	3792345.0	668089.0	70.0	7527.0	4468031.0	0.8487732068107854	0.1495264916469917	0.0016846346858381243
believed	950279.0	58439.0	76.0	1798.0	1010592.0	0.940319139672588	0.05782650169405655	0.0017791551882460972
believes	225962.0	15382.0	12.0	215.0	241571.0	0.9353854560356997	0.06367486163488167	0.000890007492621217
believeth	3648.0	530.0	0.0	0.0	4178.0	0.8731450454763044	0.12685495452369555	0.0
believing	522850.0	62544.0	48.0	1568.0	587010.0	0.8907003287848588	0.10654673685286452	0.0026711640346842474
belittle	2465.0	5928.0	0.0	0.0	8393.0	0.29369712855951385	0.7063028714404861	0.0
belittled	2272.0	392.0	0.0	0.0	2664.0	0.8528528528528528	0.14714714714714713	0.0
belittling	3089.0	1465.0	0.0	0.0	4554.0	0.6783047870004392	0.32169521299956083	0.0
bellow	4310.0	259.0	0.0	0.0	4569.0	0.9433136353687896	0.05668636463121033	0.0
bellowed	6966.0	422.0	0.0	0.0	7388.0	0.9428803465078506	0.05711965349214943	0.0
bellowing	14569.0	833.0	0.0	0.0	15402.0	0.9459161147902869	0.05408388520971302	0.0
belong	562074.0	12888.0	0.0	11.0	574973.0	0.9775659030945801	0.022414965572296438	1.9131333123468406e-05
reigned	74887.0	6127.0	0.0	0.0	81014.0	0.9243710963537166	0.07562890364628336	0.0
reigneth	5717.0	177.0	0.0	0.0	5894.0	0.9699694604682728	0.03003053953172718	0.0
reigning	189379.0	4279.0	0.0	0.0	193658.0	0.9779043468382406	0.02209565316175939	0.0
reigns	26146.0	2149.0	0.0	0.0	28295.0	0.9240501855451493	0.07594981445485068	0.0
reimburse	946.0	5953.0	0.0	203.0	7102.0	0.13320191495353423	0.8382145874401578	0.028583497606308083
reimbursed	4740.0	532.0	0.0	14.0	5286.0	0.8967082860385925	0.10064320847521756	0.0026485054861899358
rein	4089.0	2084.0	0.0	0.0	6173.0	0.6624007775797829	0.33759922242021706	0.0
reincarnated	2048.0	0.0	0.0	0.0	2048.0	1.0	0.0	0.0
reined	2803.0	433.0	0.0	0.0	3236.0	0.8661928306551298	0.13380716934487022	0.0
reinforce	15781.0	67585.0	0.0	33.0	83399.0	0.18922289236081968	0.8103814194414801	0.0003956881977002122
reinforced	128940.0	4834.0	0.0	0.0	133774.0	0.9638644280652444	0.03613557193475563	0.0
reinforces	1414.0	2746.0	0.0	0.0	4160.0	0.33990384615384617	0.6600961538461538	0.0
reinforcing	61616.0	19996.0	0.0	0.0	81612.0	0.7549870117139637	0.24501298828603638	0.0
reining	1915.0	374.0	0.0	0.0	2289.0	0.836609873307121	0.16339012669287897	0.0
reinstate	1668.0	9624.0	0.0	0.0	11292.0	0.14771519659936239	0.8522848034006376	0.0
reinstated	16288.0	2211.0	0.0	0.0	18499.0	0.8804800259473485	0.1195199740526515	0.0
reinterpreted	2815.0	75.0	0.0	0.0	2890.0	0.9740484429065744	0.025951557093425604	0.0
reintroduced	1904.0	112.0	0.0	0.0	2016.0	0.9444444444444444	0.05555555555555555	0.0
reinventing	1020.0	1058.0	0.0	0.0	2078.0	0.49085659287776706	0.5091434071222329	0.0
reinvested	3793.0	184.0	0.0	0.0	3977.0	0.953733970329394	0.04626602967060599	0.0
reinvigorated	2249.0	44.0	0.0	0.0	2293.0	0.9808111644134322	0.019188835586567816	0.0
reissued	4009.0	196.0	0.0	0.0	4205.0	0.9533888228299643	0.04661117717003567	0.0
reiterate	5811.0	3976.0	0.0	0.0	9787.0	0.5937468069888627	0.4062531930111372	0.0
reiterated	37947.0	4819.0	0.0	0.0	42766.0	0.8873170275452462	0.11268297245475378	0.0
reiterating	2427.0	3562.0	0.0	10.0	5999.0	0.4045674279046508	0.5937656276046007	0.001666944490748458
reject	87316.0	161190.0	0.0	112.0	248618.0	0.351205463803908	0.6483440458856559	0.0004504903104360907
rejected	335013.0	60769.0	0.0	123.0	395905.0	0.8461954256702997	0.1534938937371339	0.0003106805925663985
rejecting	33049.0	111867.0	0.0	69.0	144985.0	0.22794771872952374	0.7715763699693071	0.00047591130116908645
rejects	14530.0	20452.0	0.0	15.0	34997.0	0.4151784438666171	0.5843929479669686	0.00042860816641426407
rejoice	179258.0	6648.0	0.0	0.0	185906.0	0.9642399922541499	0.03576000774585005	0.0
rejoiced	59066.0	2594.0	0.0	10.0	61670.0	0.9577752553916005	0.042062591211285874	0.00016215339711366953
rejoices	12929.0	1413.0	0.0	0.0	14342.0	0.9014781759866127	0.09852182401338726	0.0
rejoiceth	5005.0	151.0	0.0	0.0	5156.0	0.9707137315748642	0.029286268425135764	0.0
rejoicing	131333.0	3956.0	0.0	13.0	135302.0	0.9706656220898434	0.029238296551418307	9.608135873823003e-05
rejoin	4018.0	35125.0	0.0	161.0	39304.0	0.10222878078567067	0.8936749440260533	0.004096275188276002
rejoined	10833.0	16133.0	0.0	40.0	27006.0	0.4011330815374361	0.5973857661260461	0.001481152336517811
rejoining	1366.0	6351.0	0.0	11.0	7728.0	0.17675983436853002	0.8218167701863354	0.0014233954451345755
rejuvenated	4309.0	113.0	0.0	0.0	4422.0	0.9744459520578923	0.025554047942107645	0.0
rejuvenating	2967.0	259.0	0.0	0.0	3226.0	0.9197148171109734	0.08028518288902665	0.0
rekindle	881.0	5471.0	0.0	0.0	6352.0	0.13869647355163728	0.8613035264483627	0.0
rekindled	3202.0	963.0	0.0	0.0	4165.0	0.7687875150060024	0.2312124849939976	0.0
relapse	12797.0	422.0	0.0	0.0	13219.0	0.9680762538769953	0.03192374612300477	0.0
relapsed	16233.0	194.0	0.0	0.0	16427.0	0.9881901747123638	0.01180982528763621	0.0
relapsing	24821.0	8201.0	0.0	0.0	33022.0	0.7516504148749319	0.24834958512506813	0.0
relate	222611.0	80298.0	0.0	101.0	303010.0	0.7346655225900135	0.2650011550773902	0.00033332233259628395
related	1361818.0	38092.0	49.0	52.0	1400011.0	0.972719500061071	0.027208357648618474	3.714256530841543e-05
relates	112281.0	13969.0	0.0	27.0	126277.0	0.8891642975363685	0.11062188680440618	0.0002138156592253538
relating	1165987.0	64941.0	0.0	92.0	1231020.0	0.9471714513167943	0.05275381391041575	7.473477279004403e-05
relax	73768.0	26765.0	0.0	15.0	100548.0	0.7336595456896209	0.26619127183036956	0.0001491824800095477
relaxed	59486.0	4642.0	0.0	11.0	64139.0	0.9274544348992033	0.07237406258282791	0.00017150251796878654
relaxes	3865.0	2272.0	0.0	0.0	6137.0	0.6297865406550431	0.3702134593449568	0.0
relaxing	38489.0	15042.0	0.0	0.0	53531.0	0.719003941641292	0.28099605835870806	0.0
relay	1636.0	1334.0	0.0	0.0	2970.0	0.5508417508417508	0.44915824915824915	0.0
relaying	2498.0	953.0	0.0	0.0	3451.0	0.7238481599536366	0.2761518400463634	0.0
relearning	3440.0	251.0	0.0	0.0	3691.0	0.9319967488485505	0.06800325115144946	0.0
release	25888.0	92325.0	0.0	46.0	118259.0	0.21890934305211443	0.7807016802103857	0.0003889767374998943
released	297496.0	24229.0	0.0	33.0	321758.0	0.9245955034529056	0.07530193499462329	0.00010256155247111182
releases	1458.0	5199.0	0.0	0.0	6657.0	0.21901757548445244	0.7809824245155476	0.0
releasing	24422.0	37558.0	0.0	25.0	62005.0	0.3938714619788727	0.6057253447302637	0.00040319329086364
relegated	5911.0	157.0	0.0	0.0	6068.0	0.9741265655899802	0.025873434410019776	0.0
relent	11434.0	290.0	0.0	0.0	11724.0	0.9752644148754691	0.024735585124530876	0.0
relented	3436.0	59.0	0.0	0.0	3495.0	0.9831187410586553	0.01688125894134478	0.0
relenting	9816.0	567.0	0.0	0.0	10383.0	0.9453915053452759	0.05460849465472407	0.0
relied	87953.0	371.0	0.0	0.0	88324.0	0.9957995561795209	0.004200443820479145	0.0
relies	12874.0	475.0	0.0	0.0	13349.0	0.9644168102479587	0.035583189752041354	0.0
relieve	39130.0	348065.0	0.0	256.0	387451.0	0.10099341594162875	0.8983458553468696	0.0006607287115015834
relieved	259185.0	26161.0	12.0	141.0	285499.0	0.907831551073734	0.09163254512274999	0.0004938721326519532
relieves	2479.0	11215.0	0.0	25.0	13719.0	0.1806983016254829	0.8174794081201254	0.0018222902543917196
relieving	45151.0	81496.0	0.0	231.0	126878.0	0.3558615362789451	0.6423178171156544	0.0018206466054004635
religion	3231.0	396.0	0.0	0.0	3627.0	0.890818858560794	0.10918114143920596	0.0
relinquish	9861.0	55826.0	0.0	11.0	65698.0	0.15009589333008616	0.8497366738713508	0.00016743279856312217
relinquished	16643.0	8420.0	0.0	15.0	25078.0	0.663649413828854	0.3357524523486721	0.0005981338224738815
relinquishing	2677.0	13089.0	0.0	0.0	15766.0	0.16979576303437777	0.8302042369656222	0.0
relish	9821.0	19748.0	0.0	100.0	29669.0	0.3310189086251643	0.6656105699551721	0.003370521419663622
relished	10149.0	2880.0	0.0	33.0	13062.0	0.7769866789159394	0.2204869085898025	0.0025264124942581535
relishing	2779.0	3172.0	0.0	0.0	5951.0	0.4669803394387498	0.5330196605612502	0.0
relive	591.0	1535.0	0.0	0.0	2126.0	0.2779868297271872	0.7220131702728128	0.0
reload	6575.0	2372.0	0.0	0.0	8947.0	0.7348832010729853	0.2651167989270146	0.0
reloaded	3407.0	1109.0	0.0	0.0	4516.0	0.754428697962799	0.24557130203720107	0.0
reloading	5433.0	1587.0	0.0	0.0	7020.0	0.773931623931624	0.22606837606837607	0.0
relocate	3618.0	494.0	0.0	0.0	4112.0	0.879863813229572	0.12013618677042802	0.0
relocated	2442.0	11.0	0.0	0.0	2453.0	0.9955156950672646	0.004484304932735426	0.0
relocating	2042.0	505.0	0.0	0.0	2547.0	0.8017275225755791	0.1982724774244209	0.0
rely	156604.0	1824.0	0.0	0.0	158428.0	0.9884868836316812	0.011513116368318732	0.0
relying	51461.0	413.0	0.0	0.0	51874.0	0.9920384007402553	0.007961599259744765	0.0
remain	1591822.0	8715.0	12.0	77.0	1600626.0	0.9944996520111506	0.005444744743619059	4.8106178457678434e-05
remained	993876.0	21555.0	34.0	153.0	1015618.0	0.9785923447595454	0.021223530894489858	0.00015064719215295515
remaineth	5835.0	577.0	0.0	0.0	6412.0	0.9100124766063631	0.08998752339363693	0.0
remaining	2440838.0	34530.0	0.0	58.0	2475426.0	0.9860274554763503	0.013949114213068782	2.3430310580885877e-05
remains	694233.0	25080.0	167.0	12.0	719492.0	0.9648932858183273	0.034857927537762755	1.667843422859462e-05
remake	1119.0	3230.0	0.0	0.0	4349.0	0.25730052885720855	0.7426994711427914	0.0
remaking	1481.0	2130.0	0.0	0.0	3611.0	0.4101356964829687	0.5898643035170313	0.0
remand	1175.0	1351.0	0.0	11.0	2537.0	0.4631454473787939	0.5325187229010643	0.0043358297201418995
remanded	19158.0	1182.0	0.0	0.0	20340.0	0.9418879056047198	0.058112094395280235	0.0
remark	136263.0	18744.0	0.0	24.0	155031.0	0.8789403409640653	0.12090485128780695	0.0001548077481277938
remarked	183558.0	5218.0	0.0	0.0	188776.0	0.9723587744204771	0.02764122557952282	0.0
remarking	50654.0	6003.0	0.0	0.0	56657.0	0.8940466314841944	0.10595336851580564	0.0
remarks	67505.0	1810.0	24.0	0.0	69339.0	0.9735502386824154	0.026103635760538802	0.0
remarried	10456.0	186.0	0.0	0.0	10642.0	0.9825220823153542	0.017477917684645742	0.0
remarry	10389.0	347.0	0.0	0.0	10736.0	0.9676788375558867	0.03232116244411326	0.0
remarrying	2075.0	22.0	0.0	0.0	2097.0	0.9895088221268479	0.010491177873152123	0.0
remedied	38411.0	785.0	0.0	19.0	39215.0	0.9794976412087212	0.020017850312380465	0.0004845084788983807
remedies	2838.0	506.0	0.0	0.0	3344.0	0.8486842105263158	0.1513157894736842	0.0
remedy	31062.0	133503.0	0.0	0.0	164565.0	0.18875216479810408	0.8112478352018959	0.0
remedying	2960.0	20698.0	0.0	0.0	23658.0	0.12511623974976752	0.8748837602502325	0.0
remelting	2522.0	322.0	0.0	0.0	2844.0	0.8867791842475387	0.11322081575246132	0.0
remember	1040432.0	390743.0	18.0	816.0	1432009.0	0.7265540928862877	0.2728635085394016	0.0005698288209082485
remembered	519608.0	57158.0	11.0	295.0	577072.0	0.900421437879502	0.09904829899908503	0.0005112013752183437
remembering	142288.0	80916.0	0.0	24.0	223228.0	0.6374110774634006	0.3624814091422223	0.00010751339437704948
remembers	24335.0	11253.0	0.0	86.0	35674.0	0.6821494645960644	0.315439816112575	0.0024107192913606548
remembrance	6876.0	2289.0	0.0	0.0	9165.0	0.7502454991816694	0.24975450081833062	0.0
remind	5052.0	147453.0	33.0	473.0	153011.0	0.033017234055067936	0.9636758141571521	0.003091281019011705
reminded	34668.0	39020.0	0.0	550.0	74238.0	0.4669845631617231	0.5256068320806057	0.007408604757671274
reminding	3687.0	49322.0	21.0	233.0	53263.0	0.06922253722096014	0.9260086739387567	0.0043745188967951485
reminds	637.0	39647.0	0.0	360.0	40644.0	0.015672670012794016	0.9754699340616081	0.008857395925597875
reminiscing	2977.0	34.0	0.0	0.0	3011.0	0.9887080704085022	0.011291929591497841	0.0
remiss	2001.0	86.0	0.0	0.0	2087.0	0.9587925251557259	0.041207474844274075	0.0
remit	9898.0	14551.0	0.0	288.0	24737.0	0.4001293608764199	0.5882281602457856	0.011642478877794397
remitted	20859.0	2519.0	0.0	92.0	23470.0	0.8887515977844056	0.10732850447379634	0.00391989774179804
remitting	7123.0	6333.0	0.0	46.0	13502.0	0.5275514738557251	0.4690416234631906	0.003406902681084284
remodel	2244.0	4824.0	0.0	0.0	7068.0	0.3174872665534805	0.6825127334465195	0.0
remodeled	4556.0	384.0	0.0	0.0	4940.0	0.9222672064777327	0.07773279352226721	0.0
remodeling	13190.0	2046.0	0.0	0.0	15236.0	0.8657127855080073	0.13428721449199266	0.0
remodelled	7941.0	609.0	0.0	0.0	8550.0	0.9287719298245614	0.0712280701754386	0.0
remodelling	2293.0	2626.0	0.0	0.0	4919.0	0.4661516568408213	0.5338483431591787	0.0
remonstrate	26602.0	212.0	0.0	0.0	26814.0	0.992093682404714	0.007906317595286044	0.0
remonstrated	16589.0	61.0	0.0	0.0	16650.0	0.9963363363363363	0.0036636636636636637	0.0
remonstrating	7545.0	83.0	0.0	0.0	7628.0	0.9891190351337179	0.010880964866282119	0.0
remorse	3303.0	145.0	0.0	0.0	3448.0	0.9579466357308585	0.04205336426914153	0.0
remount	2208.0	1565.0	0.0	0.0	3773.0	0.5852107076596873	0.41478929234031275	0.0
remounted	2957.0	1471.0	0.0	0.0	4428.0	0.6677958446251129	0.33220415537488707	0.0
remounting	1932.0	1205.0	0.0	0.0	3137.0	0.6158750398469875	0.38412496015301245	0.0
remove	157700.0	582377.0	0.0	441.0	740518.0	0.21295903678236044	0.7864454341420465	0.0005955290755930308
removed	960383.0	54985.0	0.0	154.0	1015522.0	0.9457037858362497	0.05414456801526703	0.0001516461484832431
removes	8212.0	18872.0	29.0	13.0	27126.0	0.3027353830273538	0.6957162869571629	0.00047924500479245007
removing	37826.0	58358.0	0.0	57.0	96241.0	0.39303415384295676	0.6063735829843829	0.0005922631726603007
fled	3095.0	408.0	0.0	11.0	3514.0	0.8807626636311895	0.11610700056915196	0.003130335799658509
fledged	9796.0	52.0	0.0	0.0	9848.0	0.9947197400487409	0.005280259951259139	0.0
flee	131656.0	11745.0	0.0	15.0	143416.0	0.9180007809449434	0.08189462821442517	0.00010459084063144977
fleeced	2332.0	269.0	0.0	0.0	2601.0	0.8965782391387928	0.10342176086120723	0.0
fleeing	56931.0	3899.0	0.0	17.0	60847.0	0.9356418558022581	0.06407875490985587	0.00027938928788600914
flees	4042.0	223.0	0.0	0.0	4265.0	0.9477139507620164	0.052286049237983585	0.0
flew	98593.0	5632.0	0.0	0.0	104225.0	0.9459630606860159	0.05403693931398417	0.0
flex	1217.0	3967.0	0.0	0.0	5184.0	0.2347608024691358	0.7652391975308642	0.0
flexed	20214.0	994.0	0.0	0.0	21208.0	0.9531308940022633	0.0468691059977367	0.0
flexing	2614.0	4461.0	0.0	0.0	7075.0	0.369469964664311	0.6305300353356891	0.0
flicked	937.0	1324.0	0.0	0.0	2261.0	0.4144183989385228	0.5855816010614773	0.0
flicker	3671.0	185.0	0.0	0.0	3856.0	0.9520228215767634	0.04797717842323652	0.0
flickered	4573.0	81.0	0.0	0.0	4654.0	0.982595616673829	0.017404383326171037	0.0
flickering	46999.0	3335.0	0.0	0.0	50334.0	0.9337425994357691	0.06625740056423093	0.0
flicking	1250.0	784.0	0.0	0.0	2034.0	0.6145526057030481	0.3854473942969518	0.0
flies	38569.0	3015.0	0.0	0.0	41584.0	0.9274961523662947	0.07250384763370527	0.0
flieth	2376.0	61.0	0.0	0.0	2437.0	0.9749692244562987	0.025030775543701273	0.0
flinch	7664.0	169.0	0.0	0.0	7833.0	0.9784246138133538	0.02157538618664624	0.0
flinched	3329.0	46.0	0.0	0.0	3375.0	0.9863703703703703	0.01362962962962963	0.0
flinching	18220.0	341.0	0.0	0.0	18561.0	0.9816281450352891	0.018371854964710953	0.0
fling	8750.0	18361.0	13.0	303.0	27427.0	0.3190286943522806	0.6694498122288256	0.011047507930141831
flinging	5743.0	14104.0	0.0	160.0	20007.0	0.28704953266356775	0.7049532663567751	0.00799720097965712
flings	2142.0	3070.0	0.0	31.0	5243.0	0.40854472630173566	0.5855426282662598	0.005912645432004577
flip	1452.0	1028.0	0.0	12.0	2492.0	0.5826645264847512	0.41252006420545745	0.004815409309791332
flipped	2541.0	1832.0	0.0	0.0	4373.0	0.5810656300022867	0.4189343699977132	0.0
flipping	2608.0	1900.0	0.0	24.0	4532.0	0.5754633715798765	0.41924095322153576	0.00529567519858782
flirt	8116.0	380.0	0.0	0.0	8496.0	0.9552730696798494	0.04472693032015066	0.0
flirted	2391.0	204.0	0.0	0.0	2595.0	0.9213872832369943	0.07861271676300578	0.0
flirting	11511.0	607.0	0.0	0.0	12118.0	0.9499092259448754	0.05009077405512461	0.0
flit	5519.0	339.0	0.0	0.0	5858.0	0.9421304199385456	0.05786958006145442	0.0
flitted	5071.0	100.0	0.0	0.0	5171.0	0.9806613807774125	0.01933861922258751	0.0
flitting	21552.0	1091.0	0.0	0.0	22643.0	0.9518173386918695	0.04818266130813055	0.0
float	50961.0	14188.0	0.0	53.0	65202.0	0.7815864544032392	0.21760068709548785	0.0008128585012729671
floated	43619.0	3527.0	0.0	0.0	47146.0	0.9251898358291265	0.07481016417087345	0.0
floating	402420.0	16952.0	0.0	32.0	419404.0	0.9595044396333845	0.04041926161886868	7.629874774680261e-05
floats	12788.0	1262.0	0.0	0.0	14050.0	0.9101779359430605	0.0898220640569395	0.0
flocculated	2037.0	0.0	0.0	0.0	2037.0	1.0	0.0	0.0
flocked	13882.0	620.0	0.0	0.0	14502.0	0.9572472762377603	0.042752723762239694	0.0
flocking	8726.0	280.0	0.0	0.0	9006.0	0.9689096158116811	0.031090384188318897	0.0
flog	1255.0	4210.0	0.0	47.0	5512.0	0.22768505079825835	0.7637880986937591	0.008526850507982584
flogged	17510.0	1942.0	0.0	36.0	19488.0	0.8985016420361248	0.09965106732348111	0.0018472906403940886
flogging	2521.0	2299.0	0.0	0.0	4820.0	0.5230290456431536	0.4769709543568465	0.0
flood	6111.0	6643.0	16.0	0.0	12770.0	0.47854346123727487	0.520203602192639	0.0
flooded	59087.0	6887.0	0.0	0.0	65974.0	0.8956103919725953	0.10438960802740474	0.0
flooding	20195.0	8564.0	0.0	11.0	28770.0	0.7019464720194647	0.29767118526242614	0.00038234271810914147
floods	674.0	1343.0	0.0	0.0	2017.0	0.3341596430342092	0.6658403569657908	0.0
floored	5639.0	778.0	0.0	0.0	6417.0	0.8787595449587035	0.12124045504129656	0.0
flooring	2437.0	272.0	0.0	0.0	2709.0	0.899593946105574	0.10040605389442599	0.0
flop	1814.0	501.0	0.0	0.0	2315.0	0.783585313174946	0.216414686825054	0.0
flopped	2105.0	85.0	0.0	0.0	2190.0	0.9611872146118722	0.03881278538812785	0.0
flopping	2145.0	198.0	0.0	0.0	2343.0	0.9154929577464789	0.08450704225352113	0.0
flounced	2758.0	34.0	0.0	0.0	2792.0	0.9878223495702005	0.012177650429799427	0.0
flounder	2014.0	56.0	0.0	0.0	2070.0	0.9729468599033816	0.02705314009661836	0.0
floundered	2438.0	59.0	0.0	0.0	2497.0	0.9763716459751702	0.023628354024829795	0.0
floundering	8305.0	195.0	0.0	0.0	8500.0	0.9770588235294118	0.022941176470588236	0.0
flourish	117867.0	6588.0	0.0	11.0	124466.0	0.9469815049893143	0.052930117461796794	8.837754888885318e-05
flourished	95296.0	4702.0	0.0	22.0	100020.0	0.9527694461107779	0.047010597880423916	0.00021995600879824034
flourishes	10687.0	591.0	22.0	79.0	11379.0	0.9391862202302487	0.051937780121276034	0.006942613586431145
flourishing	43891.0	8873.0	0.0	0.0	52764.0	0.8318361003714654	0.16816389962853462	0.0
flout	1017.0	2507.0	0.0	0.0	3524.0	0.28859250851305335	0.7114074914869466	0.0
flouted	2242.0	459.0	0.0	25.0	2726.0	0.822450476889215	0.16837857666911224	0.009170946441672781
flouting	843.0	1189.0	0.0	0.0	2032.0	0.41486220472440943	0.5851377952755905	0.0
flow	209119.0	11462.0	0.0	16.0	220597.0	0.9479684673862292	0.05195900216231408	7.253045145672878e-05
flowed	75866.0	5803.0	0.0	0.0	81669.0	0.9289448872889347	0.0710551127110654	0.0
flowered	14944.0	107.0	0.0	0.0	15051.0	0.9928908378180852	0.007109162181914823	0.0
flowering	111206.0	14976.0	0.0	30.0	126212.0	0.881104807783729	0.11865749690996102	0.00023769530631001807
flowing	520356.0	26458.0	0.0	17.0	546831.0	0.9515846760699375	0.04838423571450777	3.108821555471435e-05
flown	32413.0	573.0	0.0	0.0	32986.0	0.9826289941187171	0.01737100588128297	0.0
flows	159170.0	17704.0	0.0	0.0	176874.0	0.8999061478792812	0.10009385212071871	0.0
fluctuate	9443.0	433.0	0.0	0.0	9876.0	0.9561563385986229	0.043843661401377076	0.0
fluctuated	2376.0	144.0	0.0	0.0	2520.0	0.9428571428571428	0.05714285714285714	0.0
fluctuates	2582.0	105.0	0.0	0.0	2687.0	0.9609229624116115	0.039077037588388534	0.0
fluctuating	17763.0	3567.0	0.0	0.0	21330.0	0.8327707454289732	0.16722925457102672	0.0
fluidized	1993.0	198.0	0.0	0.0	2191.0	0.90963030579644	0.09036969420356002	0.0
flung	41071.0	46895.0	0.0	364.0	88330.0	0.4649722631042681	0.5309068266727046	0.004120910223027284
flurried	5400.0	74.0	0.0	0.0	5474.0	0.9864815491413957	0.01351845085860431	0.0
flush	2545.0	2749.0	0.0	18.0	5312.0	0.4791039156626506	0.5175075301204819	0.00338855421686747
flushed	133346.0	3012.0	0.0	23.0	136381.0	0.9777461669880702	0.02208518781941766	0.00016864519251215344
flushing	39078.0	4610.0	0.0	0.0	43688.0	0.8944790331441128	0.1055209668558872	0.0
flustered	10767.0	42.0	0.0	0.0	10809.0	0.9961143491534832	0.0038856508465167916	0.0
fluted	8795.0	79.0	0.0	0.0	8874.0	0.9910975884606716	0.008902411539328374	0.0
fluting	2652.0	194.0	0.0	0.0	2846.0	0.9318341531974701	0.06816584680252986	0.0
flutter	6273.0	720.0	0.0	0.0	6993.0	0.8970398970398971	0.10296010296010295	0.0
fluttered	12525.0	1595.0	0.0	0.0	14120.0	0.8870396600566572	0.11296033994334277	0.0
fluttering	66392.0	4382.0	0.0	0.0	70774.0	0.9380846073416792	0.06191539265832085	0.0
flutters	2071.0	232.0	0.0	0.0	2303.0	0.8992618323925314	0.10073816760746852	0.0
fly	371852.0	35580.0	0.0	56.0	407488.0	0.9125471179519397	0.08731545468823622	0.000137427359824093
flying	759636.0	38056.0	0.0	53.0	797745.0	0.9522290957636839	0.04770446696626115	6.643727005496744e-05
fo	8518.0	2175.0	0.0	30.0	10723.0	0.7943672479716497	0.20283502751095775	0.002797724517392521
foamed	4867.0	216.0	0.0	0.0	5083.0	0.9575054101908322	0.042494589809167815	0.0
foaming	63061.0	5025.0	0.0	31.0	68117.0	0.9257747698812338	0.07377013080435134	0.00045509931441490377
focus	72622.0	16581.0	0.0	0.0	89203.0	0.8141206013250676	0.18587939867493244	0.0
focused	65066.0	973.0	0.0	0.0	66039.0	0.985266282045458	0.014733717954542013	0.0
focuses	6815.0	536.0	0.0	0.0	7351.0	0.9270847503740988	0.07291524962590124	0.0
focusing	76319.0	6605.0	0.0	0.0	82924.0	0.9203487530751049	0.07965124692489509	0.0
focussed	4990.0	136.0	0.0	0.0	5126.0	0.9734685914943426	0.026531408505657432	0.0
focussing	4912.0	713.0	0.0	0.0	5625.0	0.8732444444444445	0.12675555555555557	0.0
fog	2601.0	417.0	0.0	0.0	3018.0	0.8618290258449304	0.13817097415506957	0.0
foil	601.0	3216.0	0.0	0.0	3817.0	0.1574534975111344	0.8425465024888656	0.0
foiled	18906.0	2164.0	0.0	0.0	21070.0	0.8972947318462269	0.10270526815377314	0.0
fol	2322.0	88.0	0.0	0.0	2410.0	0.9634854771784233	0.036514522821576766	0.0
fold	11930.0	11681.0	0.0	38.0	23649.0	0.5044610765782909	0.49393209015180345	0.0016068332699057043
folded	86914.0	24376.0	0.0	59.0	111349.0	0.7805548321044643	0.218915302337695	0.0005298655578406631
folding	68072.0	20771.0	0.0	10.0	88853.0	0.7661193206757229	0.23376813388405568	0.00011254544022148943
folds	754.0	2305.0	0.0	0.0	3059.0	0.24648577966655769	0.7535142203334423	0.0
foliated	3647.0	153.0	0.0	0.0	3800.0	0.9597368421052631	0.04026315789473684	0.0
folio	5747.0	161.0	0.0	0.0	5908.0	0.9727488151658767	0.027251184834123223	0.0
follow	1076924.0	1348862.0	37.0	2267.0	2428090.0	0.44352721686593166	0.5555238891474369	0.0009336556717419865
followed	1805196.0	536759.0	0.0	2245.0	2344200.0	0.7700691067315075	0.22897321047692176	0.0009576827915706851
following	9922271.0	447101.0	478.0	644.0	10370494.0	0.9567790116844964	0.043112796748158766	6.20992596881113e-05
follows	3109475.0	214552.0	0.0	171.0	3324198.0	0.9354060738860922	0.06454248513476032	5.14409791474515e-05
fome	4502.0	4948.0	0.0	12.0	9462.0	0.4757979285563306	0.5229338406256605	0.0012682308180088776
foment	1616.0	8098.0	0.0	0.0	9714.0	0.16635783405394278	0.8336421659460572	0.0
fomented	4421.0	2165.0	0.0	0.0	6586.0	0.6712723959914971	0.32872760400850287	0.0
fomenting	2923.0	8288.0	0.0	0.0	11211.0	0.2607260726072607	0.7392739273927392	0.0
fomething	6612.0	2620.0	0.0	0.0	9232.0	0.7162045060658578	0.2837954939341421	0.0
fometimes	1604.0	1003.0	0.0	0.0	2607.0	0.6152665899501343	0.3847334100498657	0.0
fond	5188.0	1030.0	0.0	0.0	6218.0	0.8343518816339659	0.1656481183660341	0.0
fondle	2186.0	2751.0	0.0	0.0	4937.0	0.4427790155965161	0.5572209844034839	0.0
fondled	3100.0	2630.0	0.0	0.0	5730.0	0.5410122164048866	0.45898778359511344	0.0
fondling	3355.0	2849.0	0.0	0.0	6204.0	0.5407801418439716	0.4592198581560284	0.0
fool	4661.0	13300.0	0.0	293.0	18254.0	0.2553412950586173	0.72860742850882	0.016051276432562725
fooled	9499.0	1713.0	0.0	0.0	11212.0	0.8472172672136996	0.1527827327863004	0.0
